Package Name,Reviewer Name,Review,Rating
comloblawpchealth,google user,good,four
comloblawpchealth,google user,all good,five
comloblawpchealth,google user,shiny looks like could be helpful even suggests can be synced google fit there are many suggestions things could be done help help does not give me an option connect google fit even following instructions through their fitness library you can gain pc points by just joining programs looks good may have benefits but without being able connect google easily not much use me,two
comloblawpchealth,google user,great so far still learning about always looking ways improve health wellness so greatly appreciated access better health care options good walking great way help achieve better health out there exploring great canadian wilderness where we live boundless opportunity achieve better health excersising mental health are extremely important our souls we age accessing more information all our well being great way help achieve goals,five
comloblawpchealth,google user,app sucks slow nonresponsive,three
comloblawpchealth,google user,i just got app my only comment so far i wish could sync fitbit i dont usually carry my phone around so google fit not great inductor my actual activity,one
comloblawpchealth,google user,easy navigate very helpful love access free services,five
comloblawpchealth,google user,just downloaded im already very impressed great app,five
comloblawpchealth,google user,just started using app hoping will help journey wellness,three
comloblawpchealth,google user,its actually very responsive accurately tracks my activities just well other health apps ive used plus added bonus being rewarded pc points stuff your already was doing,five
comloblawpchealth,google user,platform be able access health services neat user friendly easy navigate,four
comloblawpchealth,google user,professional health care team palm my hand,five
comloblawpchealth,google user,extremely intrusive app requires you enter way too much personal information before you can use why does need my full birthday instead just my birth year my full address its security risk no thank you,one
comloblawpchealth,google user,by force,one
comloblawpchealth,google user,great way earn pc points completing easy tasks,five
comloblawpchealth,google user,so far i think app really intriguing idea having fun exploring,five
comloblawpchealth,google user,pretty informative app i would recomend,five
comloblawpchealth,google user,see you second shot thanks,two
comloblawpchealth,google user,agreed,one
comloblawpchealth,google user,free way get motivated learn tips earn points towards one most beneficial rewards programs canada,five
comloblawpchealth,google user,will not except my password,one
comloblawpchealth,google user,such laughably bad app reputable company did some execs kid get program or something you have sign everytime doesnt always reward points just gives an error search healthcare provider just says you should have one wt clearly only exists sell products store doesnt even do well embarrassing,one
comloblawpchealth,google user,app freezes often takes forever load,two
comloblawpchealth,google user,doesnt work well,one
comloblawpchealth,google user,where vaccine passport,one
comloblawpchealth,google user,little getting used,three
comloblawpchealth,google user,not user friendly,one
comloblawpchealth,google user,looks good me,five
comloblawpchealth,google user,great,five
comloblawpchealth,google user,excellent timekeeper my more personal appointments dont go my business calendar,five
comloblawpchealth,google user,exastperating,two
comloblawpchealth,google user,nothing works all you ask downloads too many downloads one app,one
comloblawpchealth,google user,very easy use,five
comloblawpchealth,google user,constantly informs me oops there seems be problem when trying complete events,two
comloblawpchealth,google user,health activities are quite good shopping part frustrating takes lot time then doesnt save items your bag app itself has glitches crashes navigation not best,three
comloblawpchealth,google user,app fun informative,five
comloblawpchealth,google user,great help me,five
comloblawpchealth,google user,time consuming,four
comloblawpchealth,google user,still waiting my five thousand points signing up,one
comloblawpchealth,google user,great information gain optimum points,four
comloblawpchealth,google user,excellent information,five
comloblawpchealth,google user,slow doesnt open quickly,two
comloblawpchealth,google user,great daily health app i dislike how quickly logs you out never enough time take note or two before logging me out also wish would work password manager its annoying i have write out my email password every log,four
comloblawpchealth,google user,still new still learning new things,five
comloblawpchealth,google user,tons varied information from health fitness customized services best accessories clothingshoes equipment helpful advice everything motivation health level mental health many options everything,four
comloblawpchealth,google user,very useful app,four
comloblawpchealth,google user,app terrific has many activities can encourage you live your life healthy way addition by finishing each activity you get pc rewards points can be redeemed when you shop loblaws chain stores one complaint stopped sync my google fit recently couldnt detect steps i finished whats more keeps asking me sign every time i use which very annoying,four
comloblawpchealth,google user,helpful app works great lots useful info,five
comloblawpchealth,google user,i was legit so pumped read app filth when was announced now i am doing complete one hundred eighty wow galen congrats you your team rolling badboy out its absolutely stunning easy use i recommend app everyone if youre just dipping your toe into health craze or seasoned fitness guru get app if anything get free app snag free pc points until some mba executive decides cut points spoil all fun bravo chefs kiss,five
comloblawpchealth,google user,doesnt work,one
comloblawpchealth,google user,app slow glitches when some things are clicked like three hundred twenty-nine genetic testing doesnt open some articles dont load i mean considering how horrific their grocery app im not surprised one isnt great i wish they had focused making superstore app consistent before trying launch new one said one so far does glitch less than grocery one,two
comloblawpchealth,google user,was working well until last week but now points journey feature are no longer working always greyed out so you cant get points,three
comloblawpchealth,google user,i liked app beginning but now im having issues daily journal activities ill do daily journey but when i tap mark done nothing happens i dont get twenty points be credited me not sure what going they need fix whats point having points awarded doing activity then not being able get them fix problem or i might uninstall app,three
comloblawpchealth,google user,very informative helpful,four
comloblawpchealth,google user,awesome,five
comloblawpchealth,google user,bad,one
comloblawpchealth,google user,has some very good techniques stay healthy hydrated unformed,five
comloblawpchealth,google user,depends your goals,three
comloblawpchealth,google user,so far so good very interesting seemingly very much targeted me,five
comloblawpchealth,google user,very easy helpful insights great health,five
comloblawpchealth,google user,so far they seem well organized they r willing give u points an incentive help u reach ur goals,four
comloblawpchealth,google user,doesnt even download install,one
comloblawpchealth,google user,love app very useful full information,five
comloblawpchealth,google user,cluttered annoyingly mostly there sell products,one
comloblawpchealth,google user,they said id receive five thousand optimum points by installing app but never happened set everything up waited 24h but nothing what scam,one
comloblawpchealth,google user,si far very helpful well organized,five
comloblawpchealth,google user,too many personal questions,one
comloblawpchealth,google user,waste time,one
comloblawpchealth,google user,very useful free points rewards must maximize your pc expérience,five
comloblawpchealth,google user,helps get you road better health stay way,five
comloblawpchealth,google user,easy follow,four
comloblawpchealth,google user,doesnt even load features,one
comloblawpchealth,google user,so far i like info app gives me customized my specific needs points boot,four
comloblawpchealth,google user,good site,five
comloblawpchealth,google user,great app so far looking forward being part program,five
comloblawpchealth,google user,great app,four
comloblawpchealth,google user,no points awarded,one
comloblawpchealth,google user,tried register had my code texted me entered app crashed tried three times have given up too bad because looked interesting,one
comloblawpchealth,google user,i am quite impressed however there no opportunity declare my designation i am widowed senior i just thought id mention further reference thank you,four
comloblawpchealth,google user,just learning about but looks really cool,four
comloblawpchealth,google user,app wants my home address everything,one
comloblawpchealth,google user,good,five
comloblawpchealth,google user,since updating app ive been unable sign i did like app overall before but its pretty useless now,one
comloblawpchealth,google user,i was looking bc vaccine app verifier top list but doesnt verify vax card google stupid,one
comloblawpchealth,google user,nurse chat was so helpful,five
comloblawpchealth,google user,no longer syncs google fit worked three days will uninstall no support available cannot consult historyprevious days progress or previous days recommended exercises disappointed illconceived unuserfriendly app because i am huge supporter pc products better luck next time,one
comloblawpchealth,google user,i like you can access things like mental health other kinds health resources,five
comloblawpchealth,google user,very helpful so many things learn,five
comloblawpchealth,google user,its okay,four
comloblawpchealth,google user,great help,five
comloblawpchealth,google user,great app informative,five
comloblawpchealth,google user,cant complete profile wont let me continue past question regarding alcohol consumption,three
comloblawpchealth,google user,,five
comloblawpchealth,google user,so slow load lagged my entire phone so bad i uninstalled app immediately,one
comloblawpchealth,google user,love,five
comloblawpchealth,google user,usless,two
comloblawpchealth,google user,already have pc but no one can seem help adding number great idea wish would work better way,two
comloblawpchealth,google user,really like app so much helpful information,five
comloblawpchealth,google user,so far seems be working log log out but my pharmacy grocery store i still need use website refill my prescriptions being able add pharmacy i already have pc account associated would be helpful,one
comloblawpchealth,google user,program actually very informative enjoy readings from they are easy reads very relative what really every human going through some point,five
comloblawpchealth,google user,having log every time very inconvenient frustrating,one
comloblawpchealth,google user,good information very complete helpful free,five
comloblawpchealth,google user,getting started but has good resources well being,four
comloblawpchealth,google user,cannot read bar code i tried everything,one
comloblawpchealth,google user,lots info fun way earn pc points,four
comloblawpchealth,google user,helps small step achive your goal love chat available registered professionals most lovely everyday you will earn points because you will follow an exercice or practice self encouraging i still have discover daily will see my progress i hope will change my style life,five
comloblawpchealth,google user,good simple health application,five
comloblawpchealth,google user,manu bugs,two
comloblawpchealth,google user,needs stay logged feature otherwise its great app ill give five stars if ever gets function,one
comloblawpchealth,google user,app since update has been crashing asking every time password or freezing,two
comloblawpchealth,google user,needs some ui updates more accessibility features desperately needs keep me logged feature creates barrier people who would benefit most from app eg people adhd concept great its like one those free money apps but i actually trust some programs need more explanation eg stetches would ideally have pictures andor videos aside from ui programs themselves feel fairly accessible,three
comloblawpchealth,google user,its just buggy all time activities you add your journey routinely dont show up activities or login screen are routinely blank opening whole thing will either get stuck startup screen or just be blank white activities existing journey will stop coming up your daily list when you go progress page will show progress but then say add journey like isnt already midprogress wont let you see task day just buggy,one
comloblawpchealth,google user,very helpful information thank you,five
comloblawpchealth,google user,definately not user friendly,one
comloblawpchealth,google user,hate select app phone have log each time,three
comloblawpchealth,google user,informative useful,five
comloblawpchealth,google user,having problems marking my stuff done,two
comloblawpchealth,google user,good,four
comloblawpchealth,google user,cool,five
comloblawpchealth,google user,biometric not working prior update biometric worked,three
comloblawpchealth,google user,pretty neat app not really high rewards but rewards all same nothing like bit reward get motivation going,four
comloblawpchealth,google user,id be using points if didnt log me out every day whats point biometric login support if you have put your username password every day also health information pretty basic mostly just links outside app there also doesnt seem be way look through your past activities,one
comloblawpchealth,google user,i liked,five
comloblawpchealth,google user,health advice app its kinda odd you get points participating programs but only get one paragraph health teaching time points you receive are minimal amount six cents day would like see more points more opportunities get more advice,one
comloblawpchealth,google user,long term review ive been using app ten months now ive got say ron happy my walking poles are great im better shape i actually met someone while hike she doesnt optimum but we still find other things talk about original review my pc computer was running slow so i downloaded app see what problem was i inadvertently purchased pair walking poles,five
comloblawpchealth,google user,how f did get my phone,one
comloblawpchealth,google user,,five
comloblawpchealth,google user,anxious see if will help,four
comloblawpchealth,google user,seems be great so far,five
comloblawpchealth,google user,good,four
comloblawpchealth,google user,would be perfect if i could access my pharmacy app wellinstead using browser refill prescriptions,four
comloblawpchealth,google user,was expecting be able order my prescriptions app but nothing i can find you really need add function since you took away last online order site,three
comloblawpchealth,google user,i like but its not important have my phone,three
comloblawpchealth,google user,i go loblaws website try book covid vaccine sends me circles so i download app try get an appointment again im just going circles how do i book vaccine appointment loblaws pharmacy,two
comloblawpchealth,google user,just intalled tried sign up kept waitng signup page launchjust dreaded clocking terrible what was doing inspecting my phone background miningextracting my data im not comfortable using app time uninstalled,one
comloblawpchealth,google user,dont waste your time whole concept was great i loved idea getting points stay healthy unfortunately if youre given task complete you dont mark off you finished there no way go back yesterday say done there also no customer service number they just have horrible chat feature update points went from thirty-five cents only two cents per activity i thought wouldve went up but went down my time worth more than two cents,one
comloblawpchealth,google user,misled into believing you can book vaccines through,one
comloblawpchealth,google user,great see update allows three programs total sixty pc points day,five
comloblawpchealth,google user,app well thought out seems work intended great tips help keeping your general well being health goals biggest issue ive had booking covid vaccinations seems all info you enter during process isnt sent pharmacy which makes system redundant process far longer then needed,four
comloblawpchealth,google user,update loving you changed so more than one program can be done time thanksbut make so i dont have log i every single time i would be perfect my opinion love idea app collecting points while improving my health learning about bad sides are i have log every single timebig nuisance also can only do one program time least give us option doing two easy solutions improve,four
comloblawpchealth,google user,amazing,five
comloblawpchealth,google user,app worked fine up until week now wants do two step verification my cell never receives verification code then says there an error sending verification code frustrating,one
comloblawpchealth,google user,very very bad app so confusing useless,one
comloblawpchealth,google user,devalued completion program activities down from an average 35pts 20pts under guise you could join three programs instead one instead app was unusable few days you could still only join one program least make sure works before announcing rolling out but all around disappointing not sure its worth anymore,one
comloblawpchealth,google user,good idea help various health topics bonus get points going through programs user interface navigation not always intuitive,four
comloblawpchealth,google user,dont waste your time,one
comloblawpchealth,google user,great when works love getting extra pco points daily but lately seems half time its not working both me family member same pc family account both get error oops there seems have been problem tried uninstall reinstall didnt help very disappointed right now,three
comloblawpchealth,google user,its complete trash chat people are beyond useless do anything you can not install data mining piece hot garbage,one
comloblawpchealth,google user,bad manners why do i have sign up pc install your app get vaccine from shoppersdrugmart fu,one
comloblawpchealth,google user,poor,one
comloblawpchealth,google user,gives you great advise food exercise etc,five
comloblawpchealth,google user,i love app keeps me motivated,five
comloblawpchealth,google user,great health learning app,five
comloblawpchealth,google user,waste time useless app,one
comloblawpchealth,google user,been app week love videos articles so much information but not overload learning new things,five
comloblawpchealth,google user,i like app mainly because gives me rewards pc optimum points while i try achieve goals towards being healthy however pain only be able do one program time i wanted do least two programs example one diet other staying active but doesnt let me please try fix,three
comloblawpchealth,google user,not very useful,two
comloblawpchealth,google user,great app very helpful,five
comloblawpchealth,google user,1st i thought was great i can get better health earn points same time but theres no real instruction how use app any program you want try you cant start them because wont give you instructions how toeverything locked no indication how unlock also its hocking lot things you buy which looks like its main focus,one
comloblawpchealth,google user,popup you can enable device security profile settings so you dont have enter your password every time an utter fabrication theres only my health account personal info or notifications chat history etc,one
comloblawpchealth,google user,useless impossible use or understand not user friendly tried using again still useless,one
comloblawpchealth,google user,waited never received covid vacc appt,two
comloblawpchealth,google user,absolute worst most incompetent bank i have ever gone through after waiting three days card they allegedly express shipped i call them they tell me i have wait another five days access my own money am i supposed starve until then i talked least three different employees all which told me third day i should have had my card they told me check again should be there now im being told i have wait five more days 9th time reposting,one
comloblawpchealth,google user,app has done nothing but create confusion now i have had my first vaccine app reporting i was given different vaccine than one pharmacist told me i was getting,one
comloblawpchealth,google user,installed app get covid19 shot waited few weeks an appointment nothing called mb health took two mins book an appointment app could cost lives withdraw or fix,one
comloblawpchealth,google user,can not get changed my password did not help just pure garbage,one
comloblawpchealth,google user,nothing more than poorly implemented shopping app literally useless pc people themselves,one
comloblawpchealth,google user,i have notification saying there an appointment me get vaccine if i book through app every time i click times out nothing loads link also available only twenty-four hours apparently so if wont load by tomorrow i guess i miss my chance book an early appointment,one
comloblawpchealth,google user,most bloated app ive seen long while was tricked install order sign up vaccine never heard back from them how do you cancel request how do you revoke any consents you had give when installing app useless frustrating use,one
comloblawpchealth,google user,terrible totally unhelpful book any kind vaccine appointment,one
comloblawpchealth,google user,great ideas,four
comloblawpchealth,google user,very nice app but could be improved by adding something similar web md or ada instant information but mainly would be first aid area divided up into emergency heading buttons instant use by user needed site,three
comloblawpchealth,google user,cant even create address new screen fails qa app,one
comloblawpchealth,google user,would be good have more specific info about shoppers vaccine protocols like when will i hear about my second dose,three
comloblawpchealth,google user,very helpful,five
comloblawpchealth,google user,ive been enjoying opportunity gain tips about health wellness topics well earn optimum points yesterday app started saying oops there seems be problem when i click ive read daily topic same today please fix,three
comloblawpchealth,google user,good app,five
comloblawpchealth,google user,i am getting emails i french i live alberta do not speak or read french,two
comloblawpchealth,google user,pointless app i wouldnt waste your time if these people had any sense theyd spend less time creating nonsense like more time getting their online prescription site back up running instead they waste time junk,one
comloblawpchealth,google user,pretty informative app i like points are nice have,four
comloblawpchealth,google user,few weeks ago have booked an appointment vaccination by using app got my vaccine now app informed me ive missed my appointment weird,two
comloblawpchealth,google user,app helpful good recipes made marvelous muffins today love them but next time i will reduce sugar half especially if using raisins,five
comloblawpchealth,google user,love information its great get easy use but would like print out recipes how can i get them again,five
comloblawpchealth,google user,awesome ill try yours,five
comloblawpchealth,google user,app terrible just links webpages ads sign up app you just used get page frustrating,two
comloblawpchealth,google user,i was given impression i can use app sign up covid vaccine wait list absolutely useless,one
comloblawpchealth,google user,horrible trying install app tells me i cant so much booking vaccine appointment,one
comloblawpchealth,google user,if your goal just covid shot do not waste your time i tediously entered data my phone waited long time got notified i could book booking did not work wasted bunch more time support multiple disconnects tediously supplying same info repeatedly finally was told call pharmacy i went pharmasave web site easily entered info by keyboard had an appointment within day,one
comloblawpchealth,google user,i just wanted register corona virus vaccine per website doesnt seem be possible after going through lengthy signup what even purpose app looks like bunch c list exec decided they needed an app one day our having any clue they filled fluff serves no utility,one
comloblawpchealth,google user,fantastic,five
comloblawpchealth,google user,i just wanted step counter you dont need have all information if its about access medical care maybe once i choose access but not before no thanks will not be installing ever again,one
comloblawpchealth,google user,great resources information,five
comloblawpchealth,google user,cant complete 4th question medical,four
comloblawpchealth,google user,full great info tips,five
comloblawpchealth,google user,horrible not sync browser part end only get your medical data start sell you services they had some network problems i have not been able update my vaccination status an now i am limbo try cosco or better show up person shoppers ask vaccine if you qualify dont get app,one
comloblawpchealth,google user,i dont see point app i already have shoppers drug mart app which has all my prescriptions information why could i not use app book covid shot just another pc app which are getting excessive pc needs streamline their apps an offer single point entry,one
comloblawpchealth,google user,lots info,five
comloblawpchealth,google user,you dont need one i used initially collect some pc optimum points but doesnt seem be an option now though admittedly i may not be comprehending something i believe apps purpose has much do sellingadvertising goods most likely data collection,three
comloblawpchealth,google user,i like lot activities but app was confusing first i didnt understand i could only complete one thing day low rating because app requires me sign email password every single time i use only other app ive used does my banking app please reconsider security measure definitely would make most people quit using app,two
comloblawpchealth,google user,cant log error sending verification code,one
comloblawpchealth,google user,major problems can no longer log after being logged out,one
comloblawpchealth,google user,its ok but i really dislike how its impossible view material program after day has passed or youve completed activity if day missed i cant even read what i should do i cant review what ive already done either id also like be able do more than one program time,three
comloblawpchealth,google user,informative,five
comloblawpchealth,google user,so far so good,five
comloblawpchealth,google user,we have one pc optimum account but two people family how do i add two people pc health app,three
comloblawpchealth,google user,ive see where people had issues logging but no problem me maybe its been fixed one day ive made couple hundred points already,four
comloblawpchealth,google user,good interactive health program resources,four
comloblawpchealth,google user,appointment shows processing forever i booked my covid shot friday april two told me expect code never got code appointment still shows processing three days later got shot morning booked time pharmacy said booking never finished their end no problem getting shot but app has an issue obviously i always have sign using fingerprint password whats point having fingerprint setup,three
comloblawpchealth,google user,no services avail my area,one
comloblawpchealth,google user,doesnt let you do anything,one
comloblawpchealth,google user,great app,five
comloblawpchealth,google user,i was pleasantly surprised how thorough app when asking vital information my health profile accurate resources provided will be great help me,five
comloblawpchealth,google user,just scam,one
comloblawpchealth,google user,cannot set up,one
comloblawpchealth,google user,last update took what was decently helpful guide healthier living basically made much more difficult navigate change from allowing you choose follow program tracking your journey was terrible idea makes whats happening much harder follow no more daily notifications which had been very helpful add constant logging every single time looks like its time uninstall app due sheer frustration,one
comloblawpchealth,google user,app alright but buggy i frequently get logged out immediately after using fingerprint login whether app gives notification reminders hit miss performance kind sluggish well,three
comloblawpchealth,google user,app almost impossible get signed keeps saying they will send verification code takes forever come tten expired then another one received does not work says wrong one repeats over over absolutely frustrating not worth time ecen look,one
comloblawpchealth,google user,good,five
comloblawpchealth,google user,bit buggy sometimes screen wont load when youre following course activity but otherwise very useful,four
comloblawpchealth,google user,resourceful info,five
comloblawpchealth,google user,losing tubby fat,three
comloblawpchealth,google user,great motivator,five
comloblawpchealth,google user,get care bogus i did live chat asked them find me family doctor barrie south their database didnt help all i was told some one would give me call few days after their search well i never heard back no follow up tool useless pc health failed find me care provider,one
comloblawpchealth,google user,really pushes you be accountable your movements every day,five
comloblawpchealth,google user,good way learn good healthy habits while earning pc points,five
comloblawpchealth,google user,great app tells you all details i need accomplish,four
comloblawpchealth,google user,really enjoying reading reminders goals keeping active help available if needed,five
comloblawpchealth,google user,i like many options health care mental awareness programs articles are hand wasy get read,five
comloblawpchealth,google user,easy use keeps me doing things are healthy body mind,five
comloblawpchealth,google user,great idea but i would like do more than one program time even two would be good,three
comloblawpchealth,google user,part my daily routine something counter productive during pandemic,five
comloblawpchealth,google user,works okay helps me think afresh,three
comloblawpchealth,google user,great information,five
comloblawpchealth,google user,has given me hope so many ways thx you,five
comloblawpchealth,google user,felicitations à toute léquipe vous mavez très bien aidé cette fin de semaine merci,five
comloblawpchealth,google user,very informative fun yet important things learn,four
comloblawpchealth,google user,cannot do more than one program time or reflect back program your doing which would be what makes effort program helpful concept great but beneficial aspects are still very weak,two
comloblawpchealth,google user,ridiculous you cannot return previous day reread an article or view link takes time develop healthy habits so setup very poor,one
comloblawpchealth,google user,unless they make log info saveable ill probably stop using im not reentering my email password everytime i log,three
comloblawpchealth,google user,information program are wonderful but lack function review completed programs would be beneficial be able review past activities,one
comloblawpchealth,google user,love app great way keep you track your health fitness has variety different classes depending your goals you get add some points along way only thing i wish you could do have two progams going once,four
comloblawpchealth,google user,its unfortunate you cant do more than one program time if you were training half marathon you wouldnt be able do anything else months,three
comloblawpchealth,google user,very useful access various services information,five
comloblawpchealth,google user,very unsatisfying cant talk live person,one
comloblawpchealth,google user,not bad app actually learning lot,five
comloblawpchealth,google user,i like app,five
comloblawpchealth,google user,app has really helpful tips staying healthy physically mentally,five
comloblawpchealth,google user,app provides great insight into different aspects staying healthy,five
comloblawpchealth,google user,nice little app has lot potential keep coming pc,four
comloblawpchealth,google user,very nice idea i find all very helpful i would use daily but signs you out im not going sign everyday find these things annoying says you can change under profile settings but i dont see anywhere you guys need create option keep people signed or make easier find not hide now ill just uninstall lol,three
comloblawpchealth,google user,loving so far,four
comloblawpchealth,google user,what great app making healthcare information from professionals more available everyone i have had few questions my doctor app gave me ability have those questions answered healthcare provider following up me next week i am speechless really thank you pc health app,five
comloblawpchealth,google user,so far its been great gives back what you put into great points incentive well great those who are looking alternative ideas keep healthy or become more healthy no judgement confidentiality well done pc,five
comloblawpchealth,google user,app basically geared working individuals not retired,three
comloblawpchealth,google user,,five
comloblawpchealth,google user,lots valid ideas,four
comloblawpchealth,google user,great,five
comloblawpchealth,google user,great app loving getting extra point being active,five
comloblawpchealth,google user,helps me healthier,five
comloblawpchealth,google user,i do not drink no way meassure day three,three
comloblawpchealth,google user,love,five
comloblawpchealth,google user,like app,five
comloblawpchealth,google user,keeps signing out,four
comloblawpchealth,google user,so far so good,four
comloblawpchealth,google user,full ideas great information you get earn points while enjoying all im loving,five
comloblawpchealth,google user,add pop ups driveme crazy,two
comloblawpchealth,google user,awesome app points,five
comloblawpchealth,google user,its easy use,five
comloblawpchealth,google user,last an app thats easy use understand i get answers my questions answers are credible,five
comloblawpchealth,google user,love,five
comloblawpchealth,google user,i love being able follow programs,four
comloblawpchealth,google user,very simple,five
comloblawpchealth,google user,had helped me keep track,four
comloblawpchealth,google user,ive just began my journey app but everything you could ask when comes your health wellness,five
comloblawpchealth,google user,not good platform offer programs no sign up here button wanted do running health plan one time somehow got health one not running but dont even know how they show video under running description but if you click just takes you some other company you have sign up watch dont think health program but make money program,one
comloblawpchealth,google user,danger hyperintrusive app designed collect personal data about your health will be used by private insurance companies american league product danger app hyper intrusive destinee recolter des donnees personelles sur votre etat de sante qui seront utilisees par les compagnies dassurances privees produit americain de league,one
comloblawpchealth,google user,why cant i download my pc why does need access my files photos,one
comloblawpchealth,google user,i cant unlock program earn my points,three
comloblawpchealth,google user,wouldnt let me select my province so i deleted app its probably unsafe anyways,one
comloblawpchealth,google user,i installed app get optimum points but once going thru all work get installed they tell you you need earn points thru their fitnesshealth programs i wish they had mentioned first place would have saved time setting up app,one
comloblawpchealth,google user,app amazing very easy use,five
comloblawpchealth,google user,great,five
comloblawpchealth,google user,they have programs could be amazing but you dont have real content inside task day create plan nothing guide through thatdid you do your plansure i did,one
comloblawpchealth,google user,great app integrate new skills awareness healthy habits into daily living activities very useful,five
comloblawpchealth,google user,edit thank you fixing problem much better ease use now jan twenty-one two thousand twenty-one original post i have fill all information everytime i open app please fix,four
comloblawpchealth,google user,find learning module options diverse interesting good educational tool,five
comloblawpchealth,google user,motivating,four
comloblawpchealth,google user,great app help your health,five
comloblawpchealth,google user,app great different challenges i dont like when challenge presented day you cant go back later day click app you did challenge so then you lose points you should have earned maybe im doing something wrong maybe i should be clicking app saying i did challenge before i have actually done way i will make sure i get my points,four
comloblawpchealth,google user,so far so good like getting pc points,four
comloblawpchealth,google user,loved,five
comloblawpchealth,google user,wish app held me accountable more integrated wearable or something would be nice have video or telemedince,five
comloblawpchealth,google user,love app programs are helpful i love receiving points also shopping app thumbs up,five
comloblawpchealth,google user,easy access health advice love i can chat nurse quickly about any medical concerns i have avoiding trips walk clinic,five
comloblawpchealth,google user,great resources,five
comloblawpchealth,google user,really happy app great incentives help people keep positive moving taking care themselves im therapist have recommended clients well,five
comloblawpchealth,google user,confusing cant seem open challenges so waste space will stick optimity,two
comloblawpchealth,google user,has potential receiving notice something address great then having log each time turnoff biometrics might be simpler access ive just turned so will see argument privacy logging every time seems like backend way saying they are collecting data other purposes,three
comloblawpchealth,google user,good idea but its bit buggy first two weeks i had go onboarding flow every time i logged after filling out my health profile confirming i had gp its saying my primary goal find gp also its unclear if i cancannot do multiple goals once there isnt anywhere explicitly says i have but ui doesnt seem be communicating same thing could have definitely used few more goes from qa before launching halfmade app,two
comloblawpchealth,google user,terrible app i have spent half an hour trying get into app i was looking forward using order kick start my health well being journey unfortunately i will have delete app simply not useful,one
comloblawpchealth,google user,app useless force me change my password twice now wont send me verification code needs me get biggest piece garbage waste time ive ever put my phone,one
comloblawpchealth,google user,app has lot great features perks daily challenges some pictures would be nice help demonstrate some stretches activities,four
comloblawpchealth,google user,very informative very motivational thank you,five
comloblawpchealth,google user,app not working smoothly everytime asking authentication etc,three
comloblawpchealth,google user,its great way motivate using points programs are not overly complex makes easy complete daily tasks,five
comloblawpchealth,google user,nice way earn points,five
comloblawpchealth,google user,difficult use,one
comloblawpchealth,google user,all programs say start them unlock activities however theres no way start them edit found out only one program can be run time my open program pays out seventy-five cents twenty-five cents per week daily log activity no thanks,one
comloblawpchealth,google user,hard time getting not me so long needs be fixed,one
comloblawpchealth,google user,,five
comloblawpchealth,google user,just started using but its easy navigate getting points activities i need do anyway great incentive,four
comloblawpchealth,google user,informative easy use pain because always signs you out would be nice if you could do more than one challenge time,three
comloblawpchealth,google user,i havent used long enough give review,four
comloblawpchealth,google user,so far so good very motivational helpful various health topics categories overall wellness not mention rewards are both yourself your pc card,five
comloblawpchealth,google user,every time i open app i have set up my profile enter all my information over again,one
comloblawpchealth,google user,fun interactive,five
comloblawpchealth,google user,new using pc health app but so far im enjoying all great information provided all courses available better yourself your health while doing so earning extra pc points i personally think its great app use,five
comloblawpchealth,google user,ive had reenter my personal information every time i open up app past three days im hoping gets resolved soon,two
comloblawpchealth,google user,great tool,five
comloblawpchealth,google user,i like app concept but i am consistently frustrated by having sign every time i open app points app remembers login why cant one,four
comloblawpchealth,google user,needs be more interactive information great but there nothing keep me app,three
comloblawpchealth,google user,i love idea but cannot always open parts app,four
comloblawpchealth,google user,dont trust an app wants all my info before showing me any pages or what i can do,one
comloblawpchealth,google user,ill have better idea how deal issue soon,three
comloblawpchealth,google user,cannot save login so daily use pain,three
comloblawpchealth,google user,great so far feeling better,five
comloblawpchealth,google user,its like my new best friend,four
comloblawpchealth,google user,awesome app i will continue use everyday,five
comloblawpchealth,google user,so my initial review because i have had app less than week bit neutral i am enjoying app but i dont like i cant do more than one program time not sure if intentional or glitch but either way would be better if you could do few time love points,three
comloblawpchealth,google user,so far i am enjoying app,five
comloblawpchealth,google user,useless garbage ill wait til they figure out how build an app works so frustrating,one
comloblawpchealth,google user,fun interactive,four
comloblawpchealth,google user,great info inspiration just wish i could access more than one program time,four
comloblawpchealth,google user,overall i think great idea ability earn pc points i found suggestions helpfully started program right away however having log every time frustrating you should be able work more than one program time im diabetic so started one reducing suger but also wanted do an exercise program well seems pointless only be able do one not other two are different parts being healthy,three
comloblawpchealth,google user,has been helpful get me back track,four
comloblawpchealth,google user,like app like getting extra points but can i only start one program time i dont like,four
comloblawpchealth,google user,best app,four
comloblawpchealth,google user,requires personal phone number just get into app not necessary not worth no thanks,two
comloblawpchealth,google user,so far its ok,three
comloblawpchealth,google user,terrible sign process,one
comloblawpchealth,google user,excellent,five
comloblawpchealth,google user,can only do one project time,one
comloblawpchealth,google user,i love extra motivation reminds me morning about my goals i need,five
comloblawpchealth,google user,so far an awesome experience,five
comloblawpchealth,google user,so are so good,five
comloblawpchealth,google user,app fun easy use motivates me get moving,four
comloblawpchealth,google user,wont send verification code so far useless app,one
comloblawpchealth,google user,makes you joinlog each time cant do more than one program time shows promise but not ready prime time yet,one
comloblawpchealth,google user,good app easy understand follow,five
comloblawpchealth,google user,awesome so far lots help app tip tricks,three
comloblawpchealth,google user,i cant get open part meal planning or exercise i want start but cant figure out how why do i get diet plans like noom or stuff i have pay or they want me spend money quack stuff not what expected i feel ripped off by app,two
comloblawpchealth,google user,i can only have one challenge time not sure if im doing something wrong,four
